id,token,category,prediction,model_probability,overall_confidence,confidence_level,uncertain,source_file,regex_suggested,status,reviewed_category,reviewed_class,notes,created_at,updated_at
ed80baac,HSS6X0,,HSS,0.9993,0.7996,Medium,False,03 - SFSLS_251029_ISSUED FOR BID_2A_STRUCTURAL complied thru add 2.pdf,(?:HSS(?:\d+(?:X\d+(?:X\d+(?:/\d+)?|\-\d+/\d+X\d+/\d+)|\-\d+/\d+X\d+(?:\-\d+/\d+X\d+/\d+|X\d+/\d+))|\d+(?:\.\d+)?X\d+(?:\.\d+)?)|HSSCUSTOM\d+),approved,,HSS,,2026-07-22T10:58:32.649209+00:00,2026-07-22T10:59:07.319738+00:00
971e7ce3,L5x5x1/4,,L,0.8862,0.7431,Medium,False,03 - SFSLS_251029_ISSUED FOR BID_2A_STRUCTURAL complied thru add 2.pdf,L\d+(?:X\d+(?:(?:X\d+(?:(?:\-\d+/\d+|/\d+))?|\-\d+/\d+X\d+/\d+))?|\-\d+/\d+X\d+(?:\-\d+/\d+X\d+/\d+|X\d+/\d+)),approved,,L,,2026-07-22T10:58:33.168602+00:00,2026-07-22T10:59:07.812651+00:00
910b722c,S-121,,S,0.9829,0.7839,Medium,False,03 - SFSLS_251029_ISSUED FOR BID_2A_STRUCTURAL complied thru add 2.pdf,S(?:\d+X\d+(?:\.\d+)?|\-\d+),approved,,S,,2026-07-22T10:58:33.409131+00:00,2026-07-22T10:59:08.242998+00:00
b3ff63ce,S-122,,S,0.9829,0.7839,Medium,False,03 - SFSLS_251029_ISSUED FOR BID_2A_STRUCTURAL complied thru add 2.pdf,S(?:\d+X\d+(?:\.\d+)?|\-\d+),approved,,S,,2026-07-22T10:58:33.463987+00:00,2026-07-22T10:59:08.660005+00:00
b85060a0,S-123,,S,0.9851,0.785,Medium,False,03 - SFSLS_251029_ISSUED FOR BID_2A_STRUCTURAL complied thru add 2.pdf,S(?:\d+X\d+(?:\.\d+)?|\-\d+),approved,,S,,2026-07-22T10:58:33.513081+00:00,2026-07-22T10:59:09.035467+00:00
93b583d1,S-124,,S,0.9829,0.7839,Medium,False,03 - SFSLS_251029_ISSUED FOR BID_2A_STRUCTURAL complied thru add 2.pdf,S(?:\d+X\d+(?:\.\d+)?|\-\d+),approved,,S,,2026-07-22T10:58:33.570726+00:00,2026-07-22T10:59:09.495441+00:00
b01c47c7,S-131,,S,0.9788,0.7819,Medium,False,03 - SFSLS_251029_ISSUED FOR BID_2A_STRUCTURAL complied thru add 2.pdf,S(?:\d+X\d+(?:\.\d+)?|\-\d+),approved,,S,,2026-07-22T10:58:33.625288+00:00,2026-07-22T10:59:09.887433+00:00
f44d49e6,S-132,,S,0.9813,0.7832,Medium,False,03 - SFSLS_251029_ISSUED FOR BID_2A_STRUCTURAL complied thru add 2.pdf,S(?:\d+X\d+(?:\.\d+)?|\-\d+),approved,,S,,2026-07-22T10:58:33.684795+00:00,2026-07-22T10:59:10.358301+00:00
41f44f78,S-141,,S,0.9803,0.7826,Medium,False,03 - SFSLS_251029_ISSUED FOR BID_2A_STRUCTURAL complied thru add 2.pdf,S(?:\d+X\d+(?:\.\d+)?|\-\d+),approved,,S,,2026-07-22T10:58:33.747929+00:00,2026-07-22T10:59:10.777503+00:00
9ea9e115,S-142,,S,0.9803,0.7826,Medium,False,03 - SFSLS_251029_ISSUED FOR BID_2A_STRUCTURAL complied thru add 2.pdf,S(?:\d+X\d+(?:\.\d+)?|\-\d+),approved,,S,,2026-07-22T10:58:33.799368+00:00,2026-07-22T10:59:11.218233+00:00
8675a6ec,S-209,,S,0.9828,0.7839,Medium,False,03 - SFSLS_251029_ISSUED FOR BID_2A_STRUCTURAL complied thru add 2.pdf,S(?:\d+X\d+(?:\.\d+)?|\-\d+),approved,,S,,2026-07-22T10:58:34.029646+00:00,2026-07-22T10:59:12.239596+00:00
c0928292,S-313,,S,0.9813,0.7832,Medium,False,03 - SFSLS_251029_ISSUED FOR BID_2A_STRUCTURAL complied thru add 2.pdf,S(?:\d+X\d+(?:\.\d+)?|\-\d+),approved,,S,,2026-07-22T10:58:34.159133+00:00,2026-07-22T10:59:13.409824+00:00
f134aba2-a0ca-4030-8930-82b6afd28919,WF99X99,structural_section,A,0.397041916847229,0.4632709584236145,Low,true,restore-test.pdf,WF\d+X\d+,approved,material,A,,2026-07-22T13:36:21.508525+00:00,2026-07-22T14:06:33.273003+00:00
9b01bee2-6a50-4b21-8988-54f921ee6269,A992,material,A992,0.9180033206939697,0.7147516603469848,Medium,false,,A\d+,approved,material,A992,,2026-07-22T13:37:19.868758+00:00,2026-07-22T14:06:37.469644+00:00
4de4737c-5ecf-40f1-a65e-f013f7489f1e,A123,material,A123,0.7346367835998535,0.6230683917999267,Medium,false,ST.pdf,A\d+,approved,material,A123,,2026-07-22T13:37:21.939422+00:00,2026-07-22T14:06:47.211264+00:00
6faf3985-fa82-4834-9807-607f65884467,A205,material,A205,0.917160153388977,0.7143300766944884,Medium,false,ST.pdf,A\d+,approved,material,A205,,2026-07-22T13:37:21.958807+00:00,2026-07-22T14:06:52.597739+00:00
854d5446-f2fb-444e-92ba-ee5a90d63232,A307,bolt,A307,0.9530477523803711,0.7322738761901855,Medium,false,ST.pdf,A\d+,approved,bolt,A307,,2026-07-22T13:37:21.991259+00:00,2026-07-23T08:33:14.958803+00:00
29ce9b9a-529c-49be-a524-8e94586cabfc,A325,bolt,A325,0.942307710647583,0.7269038553237914,Medium,false,ST.pdf,A\d+,approved,bolt,A325,,2026-07-22T13:37:22.010283+00:00,2026-07-23T08:33:23.037405+00:00
9f7473b1-8866-4379-9c1a-3daaa042f44b,A36,material,A36,0.9530477523803711,0.7322738761901855,Medium,false,ST.pdf,A\d+,approved,material,A36,,2026-07-22T13:37:22.044787+00:00,2026-07-23T08:33:32.892940+00:00
3d584bd3-3c54-4a37-b5ce-22e761c9cde9,A5,structural_section,A,0.9711573719978333,0.6790786859989166,Medium,false,ST.pdf,WF\d+X\d+,approved,material,A,,2026-07-22T13:37:22.074122+00:00,2026-07-23T08:34:08.590112+00:00
0e0e9370-f05e-4636-9e88-fbdb94eff806,A572,material,A572,0.9711573719978333,0.7413286859989165,Medium,false,ST.pdf,A\d+,approved,material,A572,,2026-07-22T13:37:22.103266+00:00,2026-07-23T08:34:17.446124+00:00
4fddfc69-f2e9-47cf-acb2-3f0903343e13,A615,material,A615,0.709954559803009,0.6107272799015044,Medium,false,ST.pdf,A\d+,approved,bolt,A615,,2026-07-22T13:37:22.129702+00:00,2026-07-23T10:23:02.646476+00:00
6207b4ac-0f35-425e-93ff-c38e10d61634,HSS10x10,structural_section,HSS,0.9988738894462585,0.7871369447231292,Medium,false,ST.pdf,HSS\d+X\d+X\d+/\d+,approved,structural_section,HSS,,2026-07-22T13:37:22.186727+00:00,2026-07-23T08:34:34.702985+00:00
0a1a0d88-0415-45de-834b-3498fc1d0739,HSS3x3,structural_section,HSS,0.9991340041160583,0.7839370020580292,Medium,false,ST.pdf,HSS\d+X\d+X\d+/\d+,approved,structural_section,HSS,,2026-07-22T13:37:22.239586+00:00,2026-07-23T08:34:38.373084+00:00
16584a94-05df-418c-9c0e-06a72a64b0c8,HSS6x8x1/2,structural_section,HSS,0.9988741278648376,0.7838070639324188,Medium,false,ST.pdf,HSS\d+X\d+X\d+/\d+,approved,structural_section,HSS,,2026-07-22T13:37:22.289540+00:00,2026-07-23T08:34:45.004627+00:00
62a8b5d5-28a5-4d14-b722-1bebc87fc353,HSS8X8,structural_section,HSS,0.9991815686225891,0.7839607843112946,Medium,false,ST.pdf,HSS\d+X\d+X\d+/\d+,approved,structural_section,HSS,,2026-07-22T13:37:22.309666+00:00,2026-07-23T08:34:47.894980+00:00
450f9954-6bed-4fe4-aa8c-a407f6a75485,S-000,structural_section,S,0.9913739562034607,0.7791269781017303,Medium,false,ST.pdf,S\d+X\d+(?:\.\d+)?,approved,structural_section,S,,2026-07-22T13:37:22.473159+00:00,2026-07-23T10:23:05.422064+00:00
e5d738b3-68a6-4636-998d-e8bc07e3fb61,S-001,structural_section,S,0.9913739562034607,0.7792469781017304,Medium,false,ST.pdf,S\d+X\d+(?:\.\d+)?,approved,structural_section,S,,2026-07-22T13:37:22.492912+00:00,2026-07-23T10:23:10.572598+00:00
7851958c-4d5f-49cc-91da-b03b3900500f,S-002,structural_section,S,0.9913739562034607,0.7792469781017304,Medium,false,ST.pdf,S\d+X\d+(?:\.\d+)?,approved,structural_section,S,,2026-07-22T13:37:22.512610+00:00,2026-07-23T10:23:15.570246+00:00
25026dd6-d817-4626-8528-97c25f57ea0d,S-003,structural_section,S,0.9913739562034607,0.7792469781017304,Medium,false,ST.pdf,S\d+X\d+(?:\.\d+)?,approved,structural_section,S,,2026-07-22T13:37:22.539420+00:00,2026-07-23T10:23:18.556486+00:00
aa50e641-ca73-4578-8446-9d4c7abc9211,S-004,structural_section,S,0.9913739562034607,0.7792469781017304,Medium,false,ST.pdf,S\d+X\d+(?:\.\d+)?,approved,structural_section,S,,2026-07-22T13:37:22.559469+00:00,2026-07-23T10:23:20.985080+00:00
38ecbf86-752a-45d9-8c27-3005f271db26,S-005,structural_section,S,0.9913739562034607,0.7792469781017304,Medium,false,ST.pdf,S\d+X\d+(?:\.\d+)?,approved,structural_section,S,,2026-07-22T13:37:22.588198+00:00,2026-07-23T10:23:28.322324+00:00
217a81d5-25f5-4df2-a802-d7b2b1a32a68,S-100,structural_section,S,0.9931568503379822,0.7801384251689911,Medium,false,ST.pdf,S\d+X\d+(?:\.\d+)?,approved,structural_section,S,,2026-07-22T13:37:22.608902+00:00,2026-07-23T10:23:31.248503+00:00
44fcadbd-d5d2-4707-8c0e-ed413eba7ba9,S-101,structural_section,S,0.9931568503379822,0.7801384251689911,Medium,false,ST.pdf,S\d+X\d+(?:\.\d+)?,approved,structural_section,S,,2026-07-22T13:37:22.639306+00:00,2026-07-23T10:23:35.834952+00:00
d41bd25e-509c-464d-af95-a73165221dff,S-102,structural_section,S,0.9931568503379822,0.7801384251689911,Medium,false,ST.pdf,S\d+X\d+(?:\.\d+)?,approved,,S,,2026-07-22T13:37:22.659036+00:00,2026-07-23T11:12:52.010266+00:00
c8477e67-1c47-4a57-b172-c07030bcee4f,S-103,structural_section,S,0.9931568503379822,0.7801384251689911,Medium,false,ST.pdf,S\d+X\d+(?:\.\d+)?,approved,,S,,2026-07-22T13:37:22.688939+00:00,2026-07-23T11:12:52.059626+00:00
25994525-1431-410d-9610-f953316de83a,S-104,structural_section,S,0.9931568503379822,0.7801384251689911,Medium,false,ST.pdf,S\d+X\d+(?:\.\d+)?,approved,,S,,2026-07-22T13:37:22.709437+00:00,2026-07-23T11:12:52.100401+00:00
bc2b3121-4794-469d-a992-a041b40fcb54,S-105,structural_section,S,0.9931568503379822,0.7801384251689911,Medium,false,ST.pdf,S\d+X\d+(?:\.\d+)?,approved,,S,,2026-07-22T13:37:22.738885+00:00,2026-07-23T11:12:52.136986+00:00
9dc2ab04-e468-4659-88df-3dcef195488f,S-200,structural_section,S,0.9913739562034607,0.7792469781017304,Medium,false,ST.pdf,S\d+X\d+(?:\.\d+)?,approved,,S,,2026-07-22T13:37:22.759185+00:00,2026-07-23T11:12:52.191444+00:00
7d8106d3-ba94-440c-a0e8-ee80e86bd2db,S-300,structural_section,S,0.9913739562034607,0.7792469781017304,Medium,false,ST.pdf,S\d+X\d+(?:\.\d+)?,approved,,S,,2026-07-22T13:37:22.789722+00:00,2026-07-23T11:12:52.227508+00:00
234ef8fe-1c26-4702-93fa-ce7dc5f44cf4,S-302,structural_section,S,0.9913739562034607,0.7792469781017304,Medium,false,ST.pdf,S\d+X\d+(?:\.\d+)?,approved,,S,,2026-07-22T13:37:22.810138+00:00,2026-07-23T11:12:52.270014+00:00
c34946d4-6350-4034-92e5-2ee5a96c5c69,S-400,structural_section,S,0.9903210997581482,0.7787205498790741,Medium,false,ST.pdf,S\d+X\d+(?:\.\d+)?,approved,,S,,2026-07-22T13:37:22.838985+00:00,2026-07-23T11:12:52.304988+00:00
e46a1c40-fa8a-45a1-b3fb-0c15073364e2,S-500,structural_section,S,0.9913739562034607,0.7792469781017304,Medium,false,ST.pdf,S\d+X\d+(?:\.\d+)?,approved,,S,,2026-07-22T13:37:22.859593+00:00,2026-07-23T11:12:52.333301+00:00
c91b3aa8-f705-4e6c-97cc-b6e221bddd68,S-501,structural_section,S,0.9913739562034607,0.7792469781017304,Medium,false,ST.pdf,S\d+X\d+(?:\.\d+)?,approved,,S,,2026-07-22T13:37:22.889231+00:00,2026-07-23T11:12:52.368743+00:00
4d2fc51e-04b2-4378-a0ca-dc03a19f7e02,S-600,structural_section,S,0.9913739562034607,0.7792469781017304,Medium,false,ST.pdf,S\d+X\d+(?:\.\d+)?,approved,,S,,2026-07-22T13:37:22.910097+00:00,2026-07-23T11:12:52.399489+00:00
dd82ec74-fdf3-4598-b872-5e8731ba5609,S-700,structural_section,S,0.9913739562034607,0.7792469781017304,Medium,false,ST.pdf,S\d+X\d+(?:\.\d+)?,approved,,S,,2026-07-22T13:37:22.939022+00:00,2026-07-23T11:12:52.423785+00:00
c05a2b70-67c7-4524-8c23-f359a09fa74b,S-701,structural_section,S,0.9913739562034607,0.7792469781017304,Medium,false,ST.pdf,S\d+X\d+(?:\.\d+)?,approved,,S,,2026-07-22T13:37:22.960244+00:00,2026-07-23T11:12:52.452610+00:00
db7e0843-9b44-42f8-98f8-1812870fe508,S-710,structural_section,S,0.992123544216156,0.779621772108078,Medium,false,ST.pdf,S\d+X\d+(?:\.\d+)?,approved,,S,,2026-07-22T13:37:22.989789+00:00,2026-07-23T11:12:52.482992+00:00
cd701ce5-e5be-4014-ba58-0222f81490c3,S-711,structural_section,S,0.9913739562034607,0.7792469781017304,Medium,false,ST.pdf,S\d+X\d+(?:\.\d+)?,approved,,S,,2026-07-22T13:37:23.010603+00:00,2026-07-23T11:12:52.507735+00:00
26dfddf9-5604-44e2-a225-8ce34b0bd04b,S-800,structural_section,S,0.9913739562034607,0.7792469781017304,Medium,false,ST.pdf,S\d+X\d+(?:\.\d+)?,approved,,S,,2026-07-22T13:37:23.039137+00:00,2026-07-23T11:12:52.532222+00:00
f15e9b70-f07f-472f-a708-379cff9442b8,A1064,material,A1064,0.7472970485687256,0.6293985242843627,Medium,false,1200 K_Permit_Bid_Dwgs - Structural.pdf,A\d+,approved,bolt,A1064,,2026-07-22T14:05:14.788404+00:00,2026-07-23T11:12:09.414953+00:00
68a5f122-11aa-4648-b4f3-7fefe1f78736,A108,material,A108,0.731221079826355,0.6213605399131774,Medium,false,1200 K_Permit_Bid_Dwgs - Structural.pdf,A\d+,approved,,A108,,2026-07-22T14:05:14.811315+00:00,2026-07-23T11:12:52.554381+00:00
8256e2e2-7760-4716-803a-23d7f97b4969,A2280,material,A2280,0.917160153388977,0.7143300766944884,Medium,false,1200 K_Permit_Bid_Dwgs - Structural.pdf,A\d+,approved,,A2280,,2026-07-22T14:05:14.842935+00:00,2026-07-23T11:12:52.575300+00:00
0ac0612b-eb62-4b92-9287-d8caefe87e9f,A29,material,A29,0.917160153388977,0.7143300766944884,Medium,false,1200 K_Permit_Bid_Dwgs - Structural.pdf,A\d+,approved,,A29,,2026-07-22T14:05:14.864686+00:00,2026-07-23T11:12:52.605533+00:00
c03fee92-7fa4-4e2b-ad05-b6d038dc7bc0,A416,material,A416,0.9552232027053833,0.7333616013526916,Medium,false,1200 K_Permit_Bid_Dwgs - Structural.pdf,A\d+,approved,,A416,,2026-07-22T14:05:14.921673+00:00,2026-07-23T11:12:52.625036+00:00
8f5541af-5a05-4574-9018-2ebe389d49e5,A446,material,A446,0.9522213339805603,0.7318606669902801,Medium,false,1200 K_Permit_Bid_Dwgs - Structural.pdf,A\d+,approved,,A446,,2026-07-22T14:05:14.945687+00:00,2026-07-23T11:12:52.648792+00:00
b319d839-39b7-4b7a-933b-ec1262ea8a21,A490,bolt,A490,0.9522213339805603,0.7318606669902801,Medium,false,1200 K_Permit_Bid_Dwgs - Structural.pdf,A\d+,approved,,A490,,2026-07-22T14:05:14.966832+00:00,2026-07-23T11:12:52.797139+00:00
284ae0e0-e860-4e9c-ae1d-e67bbc8d2f30,A500,material,A500,0.9711573719978333,0.7413286859989165,Medium,false,1200 K_Permit_Bid_Dwgs - Structural.pdf,A\d+,approved,,A500,,2026-07-22T14:05:15.004690+00:00,2026-07-23T11:12:52.872962+00:00
f3c78aa6-917e-4ea9-b9aa-4ffaa57b3a9c,A53,material,A53,0.9711573719978333,0.7413286859989165,Medium,false,1200 K_Permit_Bid_Dwgs - Structural.pdf,A\d+,approved,,A53,,2026-07-22T14:05:15.033840+00:00,2026-07-23T11:12:52.903426+00:00
84da5b2e-3997-4510-a03b-ef2e7e7324bf,A563,bolt,A563,0.9711573719978333,0.7413286859989165,Medium,false,1200 K_Permit_Bid_Dwgs - Structural.pdf,A\d+,approved,,A563,,2026-07-22T14:05:15.055582+00:00,2026-07-23T11:12:52.930300+00:00
2ad62109-082d-4386-841f-be704d8a035a,A653,material,A653,0.7350616455078125,0.6232808227539062,Medium,false,1200 K_Permit_Bid_Dwgs - Structural.pdf,A\d+,approved,,A653,,2026-07-22T14:05:15.105950+00:00,2026-07-23T11:12:52.958337+00:00
42be89b2-ddcd-4fc3-b7da-177e5d54399d,A706,material,A706,0.9125134944915771,0.7120067472457885,Medium,false,1200 K_Permit_Bid_Dwgs - Structural.pdf,A\d+,approved,,A706,,2026-07-22T14:05:15.140927+00:00,2026-07-23T11:12:52.990355+00:00
350ba069-a72e-442e-ba5a-5008da7662c4,A913,material,A913,0.9036372303962708,0.7075686151981353,Medium,false,1200 K_Permit_Bid_Dwgs - Structural.pdf,A\d+,approved,,A913,,2026-07-22T14:05:15.161789+00:00,2026-07-23T11:12:53.016003+00:00
83a00fb5-49f6-44c5-b087-2cc4ce1d7de5,A959,material,A959,0.9180033206939697,0.7147516603469848,Medium,false,1200 K_Permit_Bid_Dwgs - Structural.pdf,A\d+,approved,,A959,,2026-07-22T14:05:15.195596+00:00,2026-07-23T11:12:53.035758+00:00
1e0ec9fd-2a54-457e-8982-88482d9e1263,HSS5x5,structural_section,HSS,0.9986587762832642,0.7836993881416321,Medium,false,1200 K_Permit_Bid_Dwgs - Structural.pdf,HSS\d+X\d+X\d+/\d+,approved,,HSS,,2026-07-22T14:05:15.337806+00:00,2026-07-23T11:12:53.059860+00:00
18d2192e-bdf4-4b16-93e7-06993c6e09a0,L18x12x3/8,structural_section,L,0.9935919642448425,0.7144159821224213,Medium,false,1200 K_Permit_Bid_Dwgs - Structural.pdf,L\d+X\d+X\d+/\d+,approved,,L,,2026-07-22T14:05:15.477574+00:00,2026-07-23T11:12:53.082675+00:00
df361bea-fccb-4918-9f39-e47042962f23,L5x5,structural_section,C,0.7106286287307739,0.642714314365387,Medium,false,1200 K_Permit_Bid_Dwgs - Structural.pdf,(?:C|L)\d+X\d+(?:\.\d+)?,approved,,C,,2026-07-22T14:05:15.602823+00:00,2026-07-23T11:12:53.107168+00:00
41f7585a-acc1-4ae3-8be0-6dc8f0860422,A123,material,A123,0.9797757027691837,0.7336978513845918,Medium,false,GCDC Building 4 - ST1.pdf,A\d+,approved,,A123,,2026-07-23T08:31:50.535600+00:00,2026-07-23T11:12:53.126383+00:00
94bff9f0-045a-452d-930a-19e560fabd64,A153,material,A153,0.9463073399704945,0.7289036699852472,Medium,false,GCDC Building 4 - ST1.pdf,A\d+,approved,,A153,,2026-07-23T08:31:50.561032+00:00,2026-07-23T11:12:53.152275+00:00
96fac8c1-8b0b-4e75-969f-97dd2e887508,A496,material,A496,0.9758564999387381,0.743678249969369,Medium,false,GCDC Building 4 - ST1.pdf,A\d+,approved,,A496,,2026-07-23T08:31:50.644899+00:00,2026-07-23T11:12:53.172936+00:00
2be84ed3-6c36-4dde-8617-1bb55ceb4990,A525,material,A525,0.9811229864306795,0.7463114932153397,Medium,false,GCDC Building 4 - ST1.pdf,A\d+,approved,,A525,,2026-07-23T08:31:50.703787+00:00,2026-07-23T11:12:53.191444+00:00
8c73af66-dafd-44ee-8131-f1c19785ad10,A775,material,A775,0.9731332418889487,0.7423166209444743,Medium,false,GCDC Building 4 - ST1.pdf,A\d+,approved,,A775,,2026-07-23T08:31:50.780962+00:00,2026-07-23T11:12:53.214550+00:00
ecc6f476-e3b2-4bb4-8d12-ceb2cb6bfff6,A780,material,A780,0.9451498202734223,0.7283249101367111,Medium,false,GCDC Building 4 - ST1.pdf,A\d+,approved,,A780,,2026-07-23T08:31:50.807167+00:00,2026-07-23T11:12:53.229991+00:00
cf88606c-8e61-41a7-8ed1-dff217c2e1bc,A992,material,A992,0.5724192391410602,0.53001961957053,Low,true,GCDC Building 4 - ST1.pdf,A\d+,approved,,A992,,2026-07-23T08:31:50.836329+00:00,2026-07-23T11:12:53.251051+00:00
520c1f32-053e-4734-957e-666f9a63d326,HSS12x12,structural_section,HSS,0.9940786068180811,0.7814093034090406,Medium,false,GCDC Building 4 - ST1.pdf,HSS\d+X\d+X\d+/\d+,approved,,HSS,,2026-07-23T08:31:50.941833+00:00,2026-07-23T11:12:53.269222+00:00
d0ccd004-1c32-417d-87b8-3dbbc853431d,HSS14x0,structural_section,HSS,0.9959932908871819,0.7823666454435909,Medium,false,GCDC Building 4 - ST1.pdf,HSS\d+X\d+X\d+/\d+,approved,,HSS,,2026-07-23T08:31:51.046330+00:00,2026-07-23T11:12:53.286695+00:00
ed001eb9-3cce-4943-96ff-5e25500a124d,HSS14x10,structural_section,HSS,0.9965236654751773,0.7826318327375886,Medium,false,GCDC Building 4 - ST1.pdf,HSS\d+X\d+X\d+/\d+,approved,,HSS,,2026-07-23T08:31:51.069596+00:00,2026-07-23T11:12:53.305726+00:00
6185d47c-1fd4-48c6-afcf-8d9b08d0a4ea,HSS14x14,structural_section,HSS,0.9963020074706351,0.7825210037353175,Medium,false,GCDC Building 4 - ST1.pdf,HSS\d+X\d+X\d+/\d+,approved,,HSS,,2026-07-23T08:31:51.111820+00:00,2026-07-23T11:12:53.323030+00:00
620927cf-f096-481b-bd1f-4d6d6a7e0f44,HSS6x6,structural_section,HSS,0.9947670567374219,0.7817535283687109,Medium,false,GCDC Building 4 - ST1.pdf,HSS\d+X\d+X\d+/\d+,approved,,HSS,,2026-07-23T08:31:51.389594+00:00,2026-07-23T11:12:53.340783+00:00
30f567f6-f760-424f-94d7-024c80e62dd3,HSS8X6,structural_section,HSS,0.9939597998708871,0.7813498999354436,Medium,false,GCDC Building 4 - ST1.pdf,HSS\d+X\d+X\d+/\d+,approved,,HSS,,2026-07-23T08:31:51.421696+00:00,2026-07-23T11:12:53.359362+00:00
b00cd730-b4a7-4e21-941b-1c34e56ff430,HSS8x4,structural_section,HSS,0.9946650855933882,0.781702542796694,Medium,false,GCDC Building 4 - ST1.pdf,HSS\d+X\d+X\d+/\d+,approved,,HSS,,2026-07-23T08:31:51.443524+00:00,2026-07-23T11:12:53.376719+00:00
7b769dc9-ec16-4b41-8487-946cc6b97a03,L2x2x10,structural_section,L,0.9824565995407109,0.7250782997703554,Medium,false,GCDC Building 4 - ST1.pdf,L\d+X\d+X\d+/\d+,approved,,L,,2026-07-23T08:31:51.665147+00:00,2026-07-23T11:12:53.393436+00:00
729cdd36-6ce1-4ba6-92fd-2d7de282dc1d,L4x4,structural_section,L,0.9904176218791555,0.7504188109395777,Medium,false,GCDC Building 4 - ST1.pdf,L\d+X\d+X\d+/\d+,approved,,L,,2026-07-23T08:31:51.742191+00:00,2026-07-23T11:12:53.414676+00:00
9e1a82d8-8d7c-4543-80ab-4e8c0cc9f379,L5x3,structural_section,L,0.6379246817494745,0.5681723408747372,Medium,true,GCDC Building 4 - ST1.pdf,L\d+X\d+X\d+/\d+,approved,,L,,2026-07-23T08:31:51.832681+00:00,2026-07-23T11:12:53.434328+00:00
ea5e1bae-7147-42c4-b013-a668f4a57570,L6x3,structural_section,L,0.9921864848697863,0.7453032424348931,Medium,false,GCDC Building 4 - ST1.pdf,L\d+X\d+X\d+/\d+,approved,,L,,2026-07-23T08:31:51.931589+00:00,2026-07-23T11:12:53.456446+00:00
21d896e8-2ac8-47d6-9823-54802d1deffd,L6x4x1/4,structural_section,L,0.9947511519994495,0.7465855759997247,Medium,false,GCDC Building 4 - ST1.pdf,L\d+X\d+X\d+/\d+,approved,,L,,2026-07-23T08:31:51.955010+00:00,2026-07-23T11:12:53.482984+00:00
3105879e-e581-4c49-846e-0159a90e70dc,L7x7x1/2,structural_section,L,0.9851932695141459,0.7418066347570729,Medium,false,GCDC Building 4 - ST1.pdf,L\d+X\d+X\d+/\d+,approved,,L,,2026-07-23T08:31:52.059513+00:00,2026-07-23T11:12:53.511917+00:00
e41d8e0e-c407-4eb0-84ee-6904d37beb10,W18x36,structural_section,W,0.9945779023759593,0.7861889511879796,Medium,false,GCDC Building 4 - ST1.pdf,W\d+X\d+,approved,,W,,2026-07-23T08:31:52.802322+00:00,2026-07-23T11:12:53.534405+00:00
ec40e958-cb30-40f7-b2ea-11bd2cbc4eab,A123,material,A123,0.9797757027691837,0.7426378513845918,Medium,false,ST.pdf,A\d+,approved,bolt,A123,,2026-07-23T11:20:34.715952+00:00,2026-07-23T11:21:28.447728+00:00
c28bdee9-383b-4360-ba93-3550471f6227,A205,material,A205,0.9731793186983255,0.7303996593491627,Medium,false,ST.pdf,A\d+,approved,bolt,A205,,2026-07-23T11:20:34.741441+00:00,2026-07-23T11:21:38.560934+00:00
6f5789ce-7b25-4702-94b1-5ce1757a316b,A307,bolt,A307,0.9339925729629911,0.7108062864814955,Medium,false,ST.pdf,A\d+,approved,bolt,A307,,2026-07-23T11:20:34.769286+00:00,2026-07-23T11:21:42.522078+00:00
d55f2e09-e84c-46d1-88a3-0f897a42beef,A325,bolt,A325,0.8988509528654548,0.6932354764327273,Medium,false,ST.pdf,A\d+,approved,bolt,A325,,2026-07-23T11:20:34.793442+00:00,2026-07-23T11:21:43.933110+00:00
51cde580-f259-4383-8832-fdadf8a420e9,A36,material,A36,0.9014249647726477,0.6945224823863239,Medium,false,ST.pdf,A\d+,approved,bolt,A36,,2026-07-23T11:20:34.825257+00:00,2026-07-23T11:21:50.716543+00:00
e84d97a1-2e4a-46d5-9a6a-6458d4d3340d,A5,structural_section,A,0.9827245400004441,0.771292270000222,Medium,false,ST.pdf,A\d+,approved,bolt,A,,2026-07-23T11:20:34.860060+00:00,2026-07-23T11:21:58.083855+00:00
415b627a-b9e7-4ef4-8248-96bd23f84909,A572,material,A572,0.9666548080096593,0.7271374040048296,Medium,false,ST.pdf,A\d+,approved,bolt,A572,,2026-07-23T11:20:34.899541+00:00,2026-07-23T11:22:50.678660+00:00
7f6ae59b-e247-4072-80af-995615de4085,A615,material,A615,0.9680486436050194,0.7278343218025096,Medium,false,ST.pdf,A\d+,approved,bolt,A615,,2026-07-23T11:20:34.936634+00:00,2026-07-23T11:22:58.904326+00:00
235cc976-8eb5-4227-a4c3-763381232e1e,A992,material,A992,0.5724192391410602,0.5389596195705301,Low,true,ST.pdf,A\d+,approved,material,A992,,2026-07-23T11:20:34.971472+00:00,2026-07-23T11:22:34.551101+00:00
89105acf-5206-411c-bd9f-d19a0d77b57f,HSS10x10,structural_section,HSS,0.9962847462011863,0.7858423731005931,Medium,false,ST.pdf,HSS\d+X\d+X\d+/\d+,approved,structural_section,HSS,,2026-07-23T11:20:35.007316+00:00,2026-07-23T11:22:07.989112+00:00
673b1279-f5a4-4c98-9ea2-7ed2f33c4130,HSS3x3,structural_section,HSS,0.9947276159315145,0.7817338079657572,Medium,false,ST.pdf,HSS\d+X\d+X\d+/\d+,approved,structural_section,HSS,,2026-07-23T11:20:35.085150+00:00,2026-07-23T11:22:09.844433+00:00
