record_id,project_id,document_id,page_number,sheet_id,schedule_id,schedule_title_raw,schedule_class,region_bbox,location_or_grid_raw,location_or_grid_normalized,level_raw,level_normalized,raw_cell_text,canonical_section,catalog_valid,member_role,lifecycle_status,physical_semantics,member_extent,continuation_inheritance,physical_segment_count,plan_corroboration_status,explicit_quantity,count_candidate,exclusion_reason,source_cell_bbox,header_path,proposal_method,extraction_review_status,physical_review_status,reviewer_notes
REAL-GCDC_p77-080,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4. D-4. 1,4.D-4.1,"B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")","B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")",W12x53,W12X53,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2089.0, 914.8, 2098.2, 950.2]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4. D-4. 1"", ""Level interval: B4 - GROUND LEVEL (324'-0\"") -> B4 - SECOND LEVEL (348'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-081,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4. D-4.10,4.D-4.10,"B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")","B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")",W14x193,W14X193,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2134.0, 664.3, 2143.2, 705.0]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4. D-4.10"", ""Level interval: B4 - SECOND LEVEL (348'-0\"") -> B4 - OFFICE ROOF (366'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-082,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4. D-4.10,4.D-4.10,"B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")","B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")",W14x193,W14X193,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2134.0, 891.5, 2143.2, 932.2]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4. D-4.10"", ""Level interval: B4 - GROUND LEVEL (324'-0\"") -> B4 - SECOND LEVEL (348'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-083,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4. D-4.11,4.D-4.11,"B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")","B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")",W14x283,W14X283,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2179.0, 664.3, 2188.2, 705.0]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4. D-4.11"", ""Level interval: B4 - SECOND LEVEL (348'-0\"") -> B4 - OFFICE ROOF (366'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-084,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4. D-4.11,4.D-4.11,"B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")","B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")",W14x283,W14X283,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2179.0, 891.5, 2188.2, 932.2]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4. D-4.11"", ""Level interval: B4 - GROUND LEVEL (324'-0\"") -> B4 - SECOND LEVEL (348'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-085,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4. D-4.12,4.D-4.12,"B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")","B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")",W14x193,W14X193,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2224.0, 664.3, 2233.2, 705.0]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4. D-4.12"", ""Level interval: B4 - SECOND LEVEL (348'-0\"") -> B4 - OFFICE ROOF (366'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-086,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4. D-4.12,4.D-4.12,"B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")","B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")",W14x193,W14X193,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2224.0, 891.5, 2233.2, 932.2]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4. D-4.12"", ""Level interval: B4 - GROUND LEVEL (324'-0\"") -> B4 - SECOND LEVEL (348'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-087,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4. D-4.13,4.D-4.13,"B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")","B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")",W14x211,W14X211,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2269.0, 664.3, 2278.2, 705.0]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4. D-4.13"", ""Level interval: B4 - SECOND LEVEL (348'-0\"") -> B4 - OFFICE ROOF (366'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-088,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4. D-4.13,4.D-4.13,"B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")","B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")",W14x211,W14X211,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2269.0, 891.5, 2278.2, 932.2]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4. D-4.13"", ""Level interval: B4 - GROUND LEVEL (324'-0\"") -> B4 - SECOND LEVEL (348'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-089,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4. D-4.14,4.D-4.14,"B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")","B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")",W14x193,W14X193,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2314.0, 664.3, 2323.2, 705.0]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4. D-4.14"", ""Level interval: B4 - SECOND LEVEL (348'-0\"") -> B4 - OFFICE ROOF (366'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-090,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4. D-4.14,4.D-4.14,"B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")","B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")",W14x193,W14X193,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2314.0, 891.5, 2323.2, 932.2]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4. D-4.14"", ""Level interval: B4 - GROUND LEVEL (324'-0\"") -> B4 - SECOND LEVEL (348'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-091,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4. D-4.15,4.D-4.15,"B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")","B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")",W14x176,W14X176,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2359.0, 664.3, 2368.2, 705.0]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4. D-4.15"", ""Level interval: B4 - SECOND LEVEL (348'-0\"") -> B4 - OFFICE ROOF (366'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-092,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4. D-4.15,4.D-4.15,"B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")","B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")",W14x176,W14X176,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2359.0, 891.5, 2368.2, 932.2]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4. D-4.15"", ""Level interval: B4 - GROUND LEVEL (324'-0\"") -> B4 - SECOND LEVEL (348'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-093,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4. D-4. 2,4.D-4.2,"B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")","B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")",W14x109,W14X109,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2404.0, 664.3, 2413.2, 705.0]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4. D-4. 2"", ""Level interval: B4 - SECOND LEVEL (348'-0\"") -> B4 - OFFICE ROOF (366'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-094,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4. D-4. 2,4.D-4.2,"B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")","B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")",W14x109,W14X109,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2404.0, 891.5, 2413.2, 932.2]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4. D-4. 2"", ""Level interval: B4 - GROUND LEVEL (324'-0\"") -> B4 - SECOND LEVEL (348'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-095,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4. D-4. 3,4.D-4.3,"B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")","B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")",W14x211,W14X211,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2449.0, 664.3, 2458.2, 705.0]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4. D-4. 3"", ""Level interval: B4 - SECOND LEVEL (348'-0\"") -> B4 - OFFICE ROOF (366'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-096,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4. D-4. 3,4.D-4.3,"B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")","B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")",W14x211,W14X211,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2449.0, 891.5, 2458.2, 932.2]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4. D-4. 3"", ""Level interval: B4 - GROUND LEVEL (324'-0\"") -> B4 - SECOND LEVEL (348'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-097,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4. D-4. 4,4.D-4.4,"B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")","B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")",W14x193,W14X193,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2494.0, 664.3, 2503.2, 705.0]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4. D-4. 4"", ""Level interval: B4 - SECOND LEVEL (348'-0\"") -> B4 - OFFICE ROOF (366'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-098,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4. D-4. 4,4.D-4.4,"B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")","B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")",W14x193,W14X193,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2494.0, 891.5, 2503.2, 932.2]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4. D-4. 4"", ""Level interval: B4 - GROUND LEVEL (324'-0\"") -> B4 - SECOND LEVEL (348'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-099,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4. D-4. 5,4.D-4.5,"B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")","B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")",W14x193,W14X193,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2539.0, 664.3, 2548.2, 705.0]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4. D-4. 5"", ""Level interval: B4 - SECOND LEVEL (348'-0\"") -> B4 - OFFICE ROOF (366'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-100,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4. D-4. 5,4.D-4.5,"B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")","B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")",W14x193,W14X193,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2539.0, 891.5, 2548.2, 932.2]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4. D-4. 5"", ""Level interval: B4 - GROUND LEVEL (324'-0\"") -> B4 - SECOND LEVEL (348'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-101,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4. D-4. 6,4.D-4.6,"B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")","B4 - SECOND LEVEL (348'-0"") -> B4 - OFFICE ROOF (366'-0"")",W14x283,W14X283,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2584.0, 664.3, 2593.2, 705.0]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4. D-4. 6"", ""Level interval: B4 - SECOND LEVEL (348'-0\"") -> B4 - OFFICE ROOF (366'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-GCDC_p77-102,GCDC,REAL-GCDC,77,S05.01_4,REAL-GCDC-p77-M1,COLUMN SCHEDULE - A,level_location_matrix,"[114.0, 304.5, 2622.2, 1346.0]",4. D-4. 6,4.D-4.6,"B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")","B4 - GROUND LEVEL (324'-0"") -> B4 - SECOND LEVEL (348'-0"")",W14x283,W14X283,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2584.0, 891.5, 2593.2, 932.2]","[""COLUMN SCHEDULE - A"", ""Column Locations: 4. D-4. 6"", ""Level interval: B4 - GROUND LEVEL (324'-0\"") -> B4 - SECOND LEVEL (348'-0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-001,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M1,COLUMN SCHEDULE,level_location_matrix,"[183.5, 118.9, 2565.9, 537.9]",A-8,A-8,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X45,W10X45,True,column,unknown,unknown,,unknown,,unknown,,False,,"[279.3, 372.1, 291.9, 412.0]","[""COLUMN SCHEDULE"", ""Column Locations: A-8"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-002,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M1,COLUMN SCHEDULE,level_location_matrix,"[183.5, 118.9, 2565.9, 537.9]",A-9,A-9,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X33,W10X33,True,column,unknown,unknown,,unknown,,unknown,,False,,"[350.3, 365.4, 362.9, 405.2]","[""COLUMN SCHEDULE"", ""Column Locations: A-9"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-003,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M1,COLUMN SCHEDULE,level_location_matrix,"[183.5, 118.9, 2565.9, 537.9]",A-11,A-11,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X33,W10X33,True,column,unknown,unknown,,unknown,,unknown,,False,,"[425.3, 367.5, 437.9, 407.4]","[""COLUMN SCHEDULE"", ""Column Locations: A-11"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-004,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M1,COLUMN SCHEDULE,level_location_matrix,"[183.5, 118.9, 2565.9, 537.9]",A-12,A-12,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X33,W10X33,True,column,unknown,unknown,,unknown,,unknown,,False,,"[496.0, 365.4, 508.6, 405.2]","[""COLUMN SCHEDULE"", ""Column Locations: A-12"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-005,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M1,COLUMN SCHEDULE,level_location_matrix,"[183.5, 118.9, 2565.9, 537.9]",A-13,A-13,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X33,W10X33,True,column,unknown,unknown,,unknown,,unknown,,False,,"[568.1, 365.4, 580.7, 405.2]","[""COLUMN SCHEDULE"", ""Column Locations: A-13"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-006,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M1,COLUMN SCHEDULE,level_location_matrix,"[183.5, 118.9, 2565.9, 537.9]",B-7,B-7,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W12X65,W12X65,True,column,unknown,unknown,,unknown,,unknown,,False,,"[640.0, 327.7, 652.6, 367.6]","[""COLUMN SCHEDULE"", ""Column Locations: B-7"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-007,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M1,COLUMN SCHEDULE,level_location_matrix,"[183.5, 118.9, 2565.9, 537.9]",B-8,B-8,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W12X65,W12X65,True,column,unknown,unknown,,unknown,,unknown,,False,,"[711.5, 323.3, 724.1, 363.1]","[""COLUMN SCHEDULE"", ""Column Locations: B-8"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-008,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M1,COLUMN SCHEDULE,level_location_matrix,"[183.5, 118.9, 2565.9, 537.9]",B-9,B-9,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W12X65,W12X65,True,column,unknown,unknown,,unknown,,unknown,,False,,"[785.1, 323.3, 797.7, 363.1]","[""COLUMN SCHEDULE"", ""Column Locations: B-9"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-009,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M1,COLUMN SCHEDULE,level_location_matrix,"[183.5, 118.9, 2565.9, 537.9]",B-11,B-11,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X45,W10X45,True,column,unknown,unknown,,unknown,,unknown,,False,,"[855.1, 324.7, 867.7, 364.6]","[""COLUMN SCHEDULE"", ""Column Locations: B-11"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-010,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M1,COLUMN SCHEDULE,level_location_matrix,"[183.5, 118.9, 2565.9, 537.9]",B-12,B-12,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X45,W10X45,True,column,unknown,unknown,,unknown,,unknown,,False,,"[929.1, 325.9, 941.7, 365.8]","[""COLUMN SCHEDULE"", ""Column Locations: B-12"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-011,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M1,COLUMN SCHEDULE,level_location_matrix,"[183.5, 118.9, 2565.9, 537.9]",B-13,B-13,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X45,W10X45,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1000.1, 325.9, 1012.7, 365.8]","[""COLUMN SCHEDULE"", ""Column Locations: B-13"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-012,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M1,COLUMN SCHEDULE,level_location_matrix,"[183.5, 118.9, 2565.9, 537.9]",B.1-6,B.1-6,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",HSS12.750X0.375,HSS12.750X0.375,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1070.7, 342.2, 1083.3, 428.4]","[""COLUMN SCHEDULE"", ""Column Locations: B.1-6"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
